user : 1186116118 (x,z,rotation)
-7.647393,0.737371,0
-7.647393,0.737371,0
-7.64741,0.737389,0
-7.64741,0.737389,0
-7.647378,0.737393,0
-7.647378,0.737393,0
-7.647378,0.737393,0
-7.647403,0.737372,0
-7.647403,0.737372,0
-7.647393,0.737406,0
-7.647393,0.737406,0
-7.647393,0.737406,0
-7.647427,0.737366,0
-7.647427,0.737366,0
-7.647403,0.737419,0
-7.647403,0.737419,0
-7.647403,0.737419,0
-7.647419,0.737434,0
-7.647419,0.737434,0
-7.647414,0.737407,0
-7.647414,0.737407,0
-7.647414,0.737407,0
-7.647428,0.737396,0
-7.647428,0.737396,0
-7.647434,0.737405,0
-7.647434,0.737405,0
-7.647419,0.737433,0
-7.647419,0.737433,0
-7.647419,0.737433,0
-7.647437,0.737428,0
-7.647437,0.737428,0
-7.647442,0.737456,0
-7.647442,0.737456,0
-7.647442,0.737456,0
-7.647484,0.737436,0
-7.647484,0.737436,0
-7.647488,0.737412,0
-7.647488,0.737412,0
-7.647537,0.737416,0
-7.647537,0.737416,0
-7.647537,0.737416,0
-7.647543,0.737414,0
-7.647543,0.737414,0
-7.647531,0.737436,0
-7.647531,0.737436,0
-7.647531,0.737436,0
-7.647534,0.737432,0
-7.647534,0.737432,0
-7.647537,0.737464,0
-7.647537,0.737464,0
-7.647527,0.737479,0
-7.647527,0.737479,0
-7.647527,0.737479,0
-7.647534,0.737451,0
-7.647534,0.737451,0
-7.647497,0.73745,0
-7.647497,0.73745,0
-7.647497,0.73745,0
-7.647551,0.737456,0
-7.647551,0.737456,0
-7.647527,0.737487,0
-7.647527,0.737487,0
-7.647527,0.737487,0
-7.647485,0.7375,0
-7.647485,0.7375,0
-7.647464,0.737517,0
-7.647464,0.737517,0
-7.647525,0.737482,0
-7.647525,0.737482,0
-7.647525,0.737482,0
-7.647546,0.737479,0
-7.647546,0.737479,0
-7.64755,0.737454,0
-7.64755,0.737454,0
-7.64755,0.737454,0
-7.647562,0.737416,0
-7.647562,0.737416,0
-7.647595,0.737326,0
-7.647595,0.737326,0
-7.647569,0.737314,0
-7.647569,0.737314,0
-7.647569,0.737314,0
-7.647607,0.737322,0
-7.647607,0.737322,0
-7.64758,0.737341,0
-7.64758,0.737341,0
-7.64758,0.737341,0
-7.647599,0.737352,0
-7.647599,0.737352,0
-7.647604,0.737377,0
-7.647604,0.737377,0
-7.647604,0.737377,0
-7.647556,0.737356,0
-7.647556,0.737356,0
-7.647543,0.737333,0
-7.647543,0.737333,0
-7.647523,0.737366,0
-7.647523,0.737366,0
-7.647523,0.737366,0
-7.647498,0.737343,0
-7.647498,0.737343,0
-7.647473,0.737345,0
-7.647473,0.737345,0
-7.647473,0.737345,0
-7.647507,0.737387,0
-7.647507,0.737387,0
-7.647448,0.737468,0
-7.647448,0.737468,0
-7.647469,0.737388,0
-7.647469,0.737388,0
-7.647469,0.737388,0
-7.6475,0.737373,0
-7.6475,0.737373,0
-7.647456,0.737393,0
-7.647456,0.737393,0
-7.647456,0.737393,0
-7.647448,0.737383,0
-7.647448,0.737383,0
-7.647372,0.737411,0
-7.647372,0.737411,0
-7.647345,0.737356,0
-7.647345,0.737356,0
-7.647345,0.737356,0
-7.647381,0.737349,0
-7.647381,0.737349,0
-7.647363,0.737323,0
-7.647363,0.737323,0
-7.647363,0.737323,0
-7.647387,0.737226,0
-7.647387,0.737226,0
-7.647368,0.737241,0
-7.647368,0.737241,0
-7.647368,0.737241,0
-7.647349,0.73726,0
-7.647349,0.73726,0
-7.647439,0.737175,0
-7.647439,0.737175,0
-7.647425,0.737163,0
-7.647425,0.737163,0
-7.647425,0.737163,0
-7.647449,0.737144,0
-7.647449,0.737144,0
-7.647498,0.737068,0
-7.647498,0.737068,0
-7.647498,0.737068,0
-7.647463,0.737008,0
-7.647463,0.737008,0
-7.647488,0.736986,0
-7.647488,0.736986,0
-7.647488,0.736986,0
-7.647528,0.736961,0
-7.647528,0.736961,0
-7.647599,0.737002,0
-7.647599,0.737002,0
-7.647568,0.737004,0
-7.647568,0.737004,0
-7.647568,0.737004,0
-7.647584,0.737024,0
-7.647584,0.737024,0
-7.647573,0.737033,0
-7.647573,0.737033,0
-7.647573,0.737033,0
-7.647516,0.737075,0
-7.647516,0.737075,0
-7.647521,0.737047,0
-7.647521,0.737047,0
-7.647527,0.736993,0
-7.647527,0.736993,0
-7.647527,0.736993,0
-7.647549,0.737012,0
-7.647549,0.737012,0
-7.647597,0.736979,0
-7.647597,0.736979,0
-7.647597,0.736979,0
-7.647559,0.737058,0
-7.647559,0.737058,0
-7.64757,0.737033,0
-7.64757,0.737033,0
-7.647587,0.737,0
-7.647587,0.737,0
-7.647587,0.737,0
-7.647593,0.737039,0
-7.647593,0.737039,0
-7.64761,0.737034,0
-7.64761,0.737034,0
-7.64761,0.737034,0
-7.647598,0.736966,0
-7.647598,0.736966,0
-7.647581,0.736963,0
-7.647581,0.736963,0
-7.647581,0.736963,0
-7.647598,0.737047,0
-7.647598,0.737047,0
-7.647575,0.73697,0
-7.647575,0.73697,0
-7.647582,0.737025,0
-7.647582,0.737025,0
-7.647582,0.737025,0
-7.647593,0.736956,0
-7.647593,0.736956,0
-7.647605,0.736892,0
-7.647605,0.736892,0
-7.647605,0.736892,0
-7.64764,0.736852,0
-7.64764,0.736852,0
-7.647664,0.736848,0
-7.647664,0.736848,0
-7.647604,0.736906,0
-7.647604,0.736906,0
-7.647604,0.736906,0
-7.647604,0.736882,0
-7.647604,0.736882,0
-7.647586,0.736934,0
-7.647586,0.736934,0
-7.647586,0.736934,0
-7.647708,0.736813,0
-7.647708,0.736813,0
-7.647683,0.736893,0
-7.647683,0.736893,0
-7.647727,0.736828,0
-7.647727,0.736828,0
-7.647727,0.736828,0
-7.647751,0.736784,0
-7.647751,0.736784,0
-7.647789,0.736784,0
-7.647789,0.736784,0
-7.647789,0.736784,0
-7.647764,0.736783,0
-7.647764,0.736783,0
-7.647643,0.736832,0
-7.647643,0.736832,0
-7.647675,0.736833,0
-7.647675,0.736833,0
-7.647675,0.736833,0
-7.647668,0.736837,0
-7.647668,0.736837,0
-7.647623,0.736871,0
-7.647623,0.736871,0
-7.647623,0.736871,0
-7.647583,0.736992,0
-7.647583,0.736992,0
-7.647583,0.73697,0
-7.647583,0.73697,0
-7.647583,0.73697,0
-7.64763,0.736975,0
-7.64763,0.736975,0
-7.647563,0.737028,0
-7.647563,0.737028,0
-7.647556,0.737058,0
-7.647556,0.737058,0
-7.647556,0.737058,0
-7.64759,0.736954,0
-7.64759,0.736954,0
-7.647556,0.736971,0
-7.647556,0.736971,0
-7.647556,0.736971,0
-7.64761,0.736857,0
-7.64761,0.736857,0
-7.647583,0.736872,0
-7.647583,0.736872,0
-7.647583,0.736872,0
-7.647652,0.736734,0
-7.647652,0.736734,0
-7.647686,0.736647,0
-7.647686,0.736647,0
-7.647651,0.736623,0
-7.647651,0.736623,0
-7.647651,0.736623,0
-7.647665,0.73656,0
-7.647665,0.73656,0
-7.647792,0.736553,0
-7.647792,0.736553,0
-7.647792,0.736553,0
-7.647814,0.736522,0
-7.647814,0.736522,0
-7.647857,0.736374,0
-7.647857,0.736374,0
-7.647763,0.736496,0
-7.647763,0.736496,0
-7.647763,0.736496,0
-7.647799,0.736502,0
-7.647799,0.736502,0
-7.647894,0.736442,0
-7.647894,0.736442,0
-7.647894,0.736442,0
-7.647902,0.736429,0
-7.647902,0.736429,0
-7.647961,0.73642,0
-7.647961,0.73642,0
-7.647961,0.73642,0
-7.648072,0.736281,0
-7.648072,0.736281,0
-7.648019,0.736257,0
-7.648019,0.736257,0
-7.648027,0.736264,0
-7.648027,0.736264,0
-7.648027,0.736264,0
-7.648087,0.736183,0
-7.648087,0.736183,0
-7.648178,0.736068,0
-7.648178,0.736068,0
-7.648178,0.736068,0
-7.648193,0.736098,0
-7.648193,0.736098,0
-7.648293,0.73592,0
-7.648293,0.73592,0
-7.648385,0.735897,0
-7.648385,0.735897,0
-7.648385,0.735897,0
-7.648354,0.73594,0
-7.648354,0.73594,0
-7.648338,0.735971,0
-7.648338,0.735971,0
-7.648338,0.735971,0
-7.648369,0.73593,0
-7.648369,0.73593,0
-7.648479,0.73582,0
-7.648479,0.73582,0
-7.648479,0.73582,0
-7.648527,0.73577,0
-7.648527,0.73577,0
-7.648685,0.735653,0
-7.648685,0.735653,0
-7.648742,0.735625,0
-7.648742,0.735625,0
-7.648742,0.735625,0
-7.648654,0.735641,0
-7.648654,0.735641,0
-7.64871,0.735575,0
-7.64871,0.735575,0
-7.64871,0.735575,0
-7.648686,0.735512,0
-7.648686,0.735512,0
-7.648677,0.735524,0
-7.648677,0.735524,0
-7.648644,0.735489,0
-7.648644,0.735489,0
-7.648644,0.735489,0
-7.648719,0.735465,0
-7.648719,0.735465,0
-7.648744,0.735411,0
-7.648744,0.735411,0
-7.648744,0.735411,0
-7.648819,0.735488,0
-7.648819,0.735488,0
-7.648727,0.735448,0
-7.648727,0.735448,0
-7.648811,0.735366,0
-7.648811,0.735366,0
-7.648811,0.735366,0
-7.648684,0.735516,0
-7.648684,0.735516,0
-7.648744,0.735603,0
-7.648744,0.735603,0
-7.648744,0.735603,0
-7.648718,0.735569,0
-7.648718,0.735569,0
-7.648787,0.73561,0
-7.648787,0.73561,0
-7.648787,0.73561,0
-7.648838,0.735494,0
-7.648838,0.735494,0
-7.648743,0.735576,0
-7.648743,0.735576,0
-7.648795,0.735467,0
-7.648795,0.735467,0
-7.648795,0.735467,0
-7.648908,0.735347,0
-7.648908,0.735347,0
-7.64897,0.73531,0
-7.64897,0.73531,0
-7.64897,0.73531,0
-7.649111,0.735182,0
-7.649111,0.735182,0
-7.649181,0.735224,0
-7.649181,0.735224,0
-7.649181,0.735224,0
-7.649217,0.735188,0
-7.649217,0.735188,0
-7.649271,0.735054,0
-7.649271,0.735054,0
-7.649306,0.734944,0
-7.649306,0.734944,0
-7.649306,0.734944,0
-7.649378,0.734859,0
-7.649378,0.734859,0
-7.649396,0.734791,0
-7.649396,0.734791,0
-7.649396,0.734791,0
-7.649378,0.734747,0
-7.649378,0.734747,0
-7.649314,0.734704,0
-7.649314,0.734704,0
-7.649351,0.734761,0
-7.649351,0.734761,0
-7.649351,0.734761,0
-7.649461,0.734662,0
-7.649461,0.734662,0
-7.649601,0.734588,0
-7.649601,0.734588,0
-7.649601,0.734588,0
-7.643159,0.735868,0
-7.643159,0.735868,0
-7.635865,0.737264,0
-7.635865,0.737264,0
-7.627777,0.73885,0
-7.627777,0.73885,0
-7.627777,0.73885,0
-7.618979,0.740553,0
-7.618979,0.740553,0
-7.609767,0.742225,0
-7.609767,0.742225,0
-7.609767,0.742225,0
-7.599837,0.74409,0
-7.599837,0.74409,0
-7.589215,0.745999,0
-7.589215,0.745999,0
-7.589215,0.745999,0
-7.578068,0.74813,0
-7.578068,0.74813,0
-7.56618,0.750288,0
-7.56618,0.750288,0
-7.553807,0.752624,0
-7.553807,0.752624,0
-7.553807,0.752624,0
-7.540872,0.755151,0
-7.540872,0.755151,0
-7.527593,0.757648,0
-7.527593,0.757648,0
-7.527593,0.757648,0
-7.513785,0.760238,0
-7.513785,0.760238,0
-7.499566,0.762888,0
-7.499566,0.762888,0
-7.499566,0.762888,0
-7.484994,0.765634,0
-7.484994,0.765634,0
-7.46984,0.76846,0
-7.46984,0.76846,0
-7.454348,0.77144,0
-7.454348,0.77144,0
-7.454348,0.77144,0
-7.438497,0.774489,0
-7.438497,0.774489,0
-7.422281,0.777569,0
-7.422281,0.777569,0
-7.422281,0.777569,0
-7.405797,0.78075,0
-7.405797,0.78075,0
-7.388918,0.783954,0
-7.388918,0.783954,0
-7.371902,0.787078,0
-7.371902,0.787078,0
-7.371902,0.787078,0
-7.354431,0.790443,0
-7.354431,0.790443,0
-7.336676,0.79363,0
-7.336676,0.79363,0
-7.336676,0.79363,0
-7.318593,0.796931,0
-7.318593,0.796931,0
-7.300291,0.800391,0
-7.300291,0.800391,0
-7.281689,0.803887,0
-7.281689,0.803887,0
-7.281689,0.803887,0
-7.262854,0.807377,0
-7.262854,0.807377,0
-7.243782,0.810881,0
-7.243782,0.810881,0
-7.243782,0.810881,0
-7.224507,0.814537,0
-7.224507,0.814537,0
-7.204909,0.818181,0
-7.204909,0.818181,0
-7.204909,0.818181,0
-7.185122,0.822011,0
-7.185122,0.822011,0
-7.165135,0.825841,0
-7.165135,0.825841,0
-7.144907,0.829641,0
-7.144907,0.829641,0
-7.144907,0.829641,0
-7.124516,0.833545,0
-7.124516,0.833545,0
-7.104023,0.837419,0
-7.104023,0.837419,0
-7.104023,0.837419,0
-7.083258,0.841332,0
-7.083258,0.841332,0
-7.062434,0.845199,0
-7.062434,0.845199,0
-7.062434,0.845199,0
-7.041435,0.849181,0
-7.041435,0.849181,0
-7.020274,0.85314,0
-7.020274,0.85314,0
-6.998908,0.857249,0
-6.998908,0.857249,0
-6.998908,0.857249,0
-6.977601,0.861461,0
-6.977601,0.861461,0
-6.955918,0.865798,0
-6.955918,0.865798,0
-6.955918,0.865798,0
-6.934157,0.870278,0
-6.934157,0.870278,0
-6.912513,0.874538,0
-6.912513,0.874538,0
-6.890735,0.878981,0
-6.890735,0.878981,0
-6.890735,0.878981,0
-6.868912,0.88373,0
-6.868912,0.88373,0
-6.847,0.888449,0
-6.847,0.888449,0
-6.847,0.888449,0
-6.825003,0.893381,0
-6.825003,0.893381,0
-6.802737,0.898295,0
-6.802737,0.898295,0
-6.780401,0.903521,0
-6.780401,0.903521,0
-6.780401,0.903521,0
-6.758075,0.908798,0
-6.758075,0.908798,0
-6.735819,0.914097,0
-6.735819,0.914097,0
-6.735819,0.914097,0
-6.713477,0.919513,0
-6.713477,0.919513,0
-6.691167,0.924944,0
-6.691167,0.924944,0
-6.668803,0.930333,0
-6.668803,0.930333,0
-6.668803,0.930333,0
-6.646255,0.935862,0
-6.646255,0.935862,0
-6.623542,0.941418,0
-6.623542,0.941418,0
-6.623542,0.941418,0
-6.600863,0.94716,0
-6.600863,0.94716,0
-6.578054,0.952894,0
-6.578054,0.952894,0
-6.578054,0.952894,0
-6.5552,0.95866,0
-6.5552,0.95866,0
-6.532448,0.964359,0
-6.532448,0.964359,0
-6.509523,0.970138,0
-6.509523,0.970138,0
-6.509523,0.970138,0
-6.4864,0.975778,0
-6.4864,0.975778,0
-6.463444,0.981325,0
-6.463444,0.981325,0
-6.463444,0.981325,0
-6.4402,0.987056,0
-6.4402,0.987056,0
-6.416885,0.9928,0
-6.416885,0.9928,0
-6.393753,0.998248,0
-6.393753,0.998248,0
-6.393753,0.998248,0
-6.370583,1.003376,0
-6.370583,1.003376,0
-6.347192,1.008859,0
-6.347192,1.008859,0
-6.347192,1.008859,0
-6.323874,1.014019,0
-6.323874,1.014019,0
-6.300251,1.019388,0
-6.300251,1.019388,0
-6.276863,1.024387,0
-6.276863,1.024387,0
-6.276863,1.024387,0
-6.25335,1.029442,0
-6.25335,1.029442,0
-6.229749,1.034396,0
-6.229749,1.034396,0
-6.229749,1.034396,0
-6.206018,1.039372,0
-6.206018,1.039372,0
-6.182251,1.044233,0
-6.182251,1.044233,0
-6.15832,1.049192,0
-6.15832,1.049192,0
-6.15832,1.049192,0
-6.13435,1.054144,0
-6.13435,1.054144,0
-6.110514,1.058788,0
-6.110514,1.058788,0
-6.110514,1.058788,0
-6.086688,1.063154,0
-6.086688,1.063154,0
-6.062848,1.067644,0
-6.062848,1.067644,0
-6.062848,1.067644,0
-6.039464,1.071417,0
-6.039464,1.071417,0
-6.02965,1.061561,0
-6.02965,1.061561,0
-6.019777,1.05161,0
-6.019777,1.05161,0
-6.019777,1.05161,0
-6.009185,1.041291,0
-6.009185,1.041291,0
-5.997564,1.03121,0
-5.997564,1.03121,0
-5.997564,1.03121,0
-5.985255,1.020494,0
-5.985255,1.020494,0
-5.97188,1.010391,0
-5.97188,1.010391,0
-5.97188,1.010391,0
-5.957048,0.999854,0
-5.957048,0.999854,0
-5.941008,0.989789,0
-5.941008,0.989789,0
-5.923472,0.979926,0
-5.923472,0.979926,0
-5.923472,0.979926,0
-5.904895,0.970823,0
-5.904895,0.970823,0
-5.885118,0.962459,0
-5.885118,0.962459,0
-5.885118,0.962459,0
-5.864488,0.954763,0
-5.864488,0.954763,0
-5.842883,0.948022,0
-5.842883,0.948022,0
-5.842883,0.948022,0
-5.820285,0.942473,0
-5.820285,0.942473,0
-5.796894,0.938323,0
-5.796894,0.938323,0
-5.772858,0.935468,0
-5.772858,0.935468,0
-5.772858,0.935468,0
-5.748704,0.934211,0
-5.748704,0.934211,0
-5.724288,0.933951,0
-5.724288,0.933951,0
-5.724288,0.933951,0
-5.6999,0.933964,0
-5.6999,0.933964,0
-5.675361,0.934014,0
-5.675361,0.934014,0
-5.675361,0.934014,0
-5.650854,0.934049,0
-5.650854,0.934049,0
-5.626339,0.934085,0
-5.626339,0.934085,0
-5.602037,0.934115,0
-5.602037,0.934115,0
-5.602037,0.934115,0
-5.577567,0.934132,0
-5.577567,0.934132,0
-5.553188,0.934151,0
-5.553188,0.934151,0
-5.553188,0.934151,0
-5.528827,0.934162,0
-5.528827,0.934162,0
-5.504359,0.934225,0
-5.504359,0.934225,0
-5.479869,0.934204,0
-5.479869,0.934204,0
-5.479869,0.934204,0
-5.455315,0.934223,0
-5.455315,0.934223,0
-5.430851,0.934246,0
-5.430851,0.934246,0
-5.430851,0.934246,0
-5.406198,0.934268,0
-5.406198,0.934268,0
-5.381664,0.934222,0
-5.381664,0.934222,0
-5.356955,0.934222,0
-5.356955,0.934222,0
-5.356955,0.934222,0
-5.332366,0.934252,0
-5.332366,0.934252,0
-5.307647,0.934223,0
-5.307647,0.934223,0
-5.307647,0.934223,0
-5.283189,0.934229,0
-5.283189,0.934229,0
-5.258622,0.934215,0
-5.258622,0.934215,0
-5.258622,0.934215,0
-5.233881,0.934169,0
-5.233881,0.934169,0
-5.209167,0.934174,0
-5.209167,0.934174,0
-5.184608,0.934259,0
-5.184608,0.934259,0
-5.184608,0.934259,0
-5.160174,0.934153,0
-5.160174,0.934153,0
-5.135518,0.934154,0
-5.135518,0.934154,0
-5.135518,0.934154,0
-5.110792,0.934158,0
-5.110792,0.934158,0
-5.086187,0.934159,0
-5.086187,0.934159,0
-5.085133,0.936156,0
-5.085133,0.936156,0
-5.085133,0.936156,0
-5.085121,0.936227,0
-5.085121,0.936227,0
-5.085124,0.936224,0
-5.085124,0.936224,0
-5.085124,0.936224,0
-5.085133,0.936185,0
-5.085133,0.936185,0
-5.085132,0.936207,0
-5.085132,0.936207,0
-5.085132,0.936207,0
-5.085144,0.936159,0
-5.085144,0.936159,0
-5.085118,0.936241,0
-5.085118,0.936241,0
-5.085133,0.936199,0
-5.085133,0.936199,0
-5.085133,0.936199,0
-5.085142,0.936165,0
-5.085142,0.936165,0
-5.085145,0.936151,0
-5.085145,0.936151,0
-5.085145,0.936151,0
-5.085141,0.936167,0
-5.085141,0.936167,0
-5.085134,0.936194,0
-5.085134,0.936194,0
-5.085137,0.936184,0
-5.085137,0.936184,0
-5.085137,0.936184,0
-5.085139,0.936171,0
-5.085139,0.936171,0
-5.085145,0.936156,0
-5.085145,0.936156,0
-5.085145,0.936156,0
-5.085128,0.936212,0
-5.085128,0.936212,0
-5.085133,0.936195,0
-5.085133,0.936195,0
-5.085134,0.936202,0
-5.085134,0.936202,0
-5.085134,0.936202,0
-5.085133,0.936206,0
-5.085133,0.936206,0
-5.085131,0.936199,0
-5.085131,0.936199,0
-5.085131,0.936199,0
-5.085134,0.936198,0
-5.085134,0.936198,0
-5.08514,0.936162,0
-5.08514,0.936162,0
-5.085129,0.93621,0
-5.085129,0.93621,0
-5.085129,0.93621,0
-5.085147,0.936151,0
-5.085147,0.936151,0
-5.085138,0.936185,0
-5.085138,0.936185,0
-5.085138,0.936185,0
-5.085133,0.93621,0
-5.085133,0.93621,0
-5.085135,0.936195,0
-5.085135,0.936195,0
-5.085135,0.936195,0
-5.085113,0.936261,0
-5.085113,0.936261,0
-5.085094,0.936273,0
-5.085094,0.936273,0
-5.085075,0.936249,0
-5.085075,0.936249,0
-5.085075,0.936249,0
-5.085133,0.934786,0
-5.085133,0.934786,0
-5.085019,0.935698,0
-5.085019,0.935698,0
-5.085019,0.935698,0
-5.084989,0.935688,0
-5.084989,0.935688,0
-5.084955,0.935677,0
-5.084955,0.935677,0
-5.084955,0.935677,0
-5.084934,0.935655,0
-5.084934,0.935655,0
-5.084917,0.935646,0
-5.084917,0.935646,0
-5.084917,0.935646,0
-5.08489,0.935617,0
-5.08489,0.935617,0
-5.084846,0.935622,0
-5.084846,0.935622,0
-5.084834,0.935601,0
-5.084834,0.935601,0
-5.084834,0.935601,0
-5.084827,0.935588,0
-5.084827,0.935588,0
-5.084808,0.935556,0
-5.084808,0.935556,0
-5.084808,0.935556,0
-5.084763,0.935556,0
-5.084763,0.935556,0
-5.084737,0.935551,0
-5.084737,0.935551,0
-5.084729,0.935536,0
-5.084729,0.935536,0
-5.084729,0.935536,0
-5.084698,0.935529,0
-5.084698,0.935529,0
-5.08469,0.935504,0
-5.08469,0.935504,0
-5.08469,0.935504,0
-5.084685,0.935485,0
-5.084685,0.935485,0
-5.084659,0.935489,0
-5.084659,0.935489,0
-5.084647,0.935477,0
-5.084647,0.935477,0
-5.084647,0.935477,0
-5.084629,0.935472,0
-5.084629,0.935472,0
-5.084592,0.935472,0
-5.084592,0.935472,0
-5.084592,0.935472,0
-5.084592,0.935447,0
-5.084592,0.935447,0
-5.084575,0.935425,0
-5.084575,0.935425,0
-5.084575,0.935425,0
-5.084551,0.935438,0
-5.084551,0.935438,0
-5.084554,0.935405,0
-5.084554,0.935405,0
-5.084547,0.935413,0
-5.084547,0.935413,0
-5.084547,0.935413,0
-5.084527,0.935402,0
-5.084527,0.935402,0
-5.084525,0.935372,0
-5.084525,0.935372,0
-5.084525,0.935372,0
-5.084498,0.935401,0
-5.084498,0.935401,0
-5.084481,0.93539,0
-5.084481,0.93539,0
-5.084485,0.93537,0
-5.084485,0.93537,0
-5.084485,0.93537,0
-5.084465,0.935378,0
-5.084465,0.935378,0
-5.08446,0.935371,0
-5.08446,0.935371,0
-5.08446,0.935371,0
-5.084448,0.935352,0
-5.084448,0.935352,0
-5.084446,0.935349,0
-5.084446,0.935349,0
-5.084441,0.935275,0
-5.084441,0.935275,0
-5.084441,0.935275,0
-5.084422,0.935225,0
-5.084422,0.935225,0
-5.084397,0.935175,0
-5.084397,0.935175,0
-5.084397,0.935175,0
-5.084386,0.935119,0
-5.084386,0.935119,0
-5.084384,0.935076,0
-5.084384,0.935076,0
-5.084363,0.935034,0
-5.084363,0.935034,0
-5.084363,0.935034,0
-5.084348,0.935033,0
-5.084348,0.935033,0
-5.084357,0.935053,0
-5.084357,0.935053,0
-5.084357,0.935053,0
-5.084351,0.935062,0
-5.084351,0.935062,0
-5.084345,0.935089,0
-5.084345,0.935089,0
-5.084361,0.935083,0
-5.084361,0.935083,0
-5.084361,0.935083,0
-5.084315,0.935072,0
-5.084315,0.935072,0
-5.084332,0.935016,0
-5.084332,0.935016,0
-5.084332,0.935016,0
-5.084322,0.934996,0
-5.084322,0.934996,0
-5.085147,0.934741,0
-5.085147,0.934741,0
-5.085147,0.934741,0
-5.085387,0.934712,0
-5.085387,0.934712,0
-5.085489,0.934618,0
-5.085489,0.934618,0
-5.085189,0.934609,0
-5.085189,0.934609,0
-5.085189,0.934609,0
-5.08528,0.934568,0
-5.08528,0.934568,0
-5.085326,0.934546,0
-5.085326,0.934546,0
-5.085326,0.934546,0
-5.085356,0.934524,0
-5.085356,0.934524,0
-5.085404,0.934503,0
-5.085404,0.934503,0
-5.085404,0.934503,0
-5.085436,0.934491,0
-5.085436,0.934491,0
-5.085438,0.934486,0
-5.085438,0.934486,0
-5.085464,0.934476,0
-5.085464,0.934476,0
-5.085464,0.934476,0
-5.08546,0.934474,0
-5.08546,0.934474,0
-5.085468,0.934481,0
-5.085468,0.934481,0
-5.085468,0.934481,0
