user : 261862676 (x,z,rotation)
-7.418495,0.91398,0
-7.404839,0.91855,0
-7.390717,0.922808,0
-7.37615,0.926764,0
-7.361155,0.930433,0
-7.345358,0.933562,0
-7.329561,0.93669,0
-7.313028,0.939323,0
-7.296149,0.941723,0
-7.278938,0.943902,0
-7.26141,0.945869,0
-7.243578,0.947633,0
-7.20733,0.950771,0
-7.188659,0.951976,0
-7.169732,0.953008,0
-7.150558,0.953877,0
-7.131149,0.954588,0
-7.111514,0.955148,0
-7.09206,0.954861,0
-7.07278,0.953761,0
-7.053501,0.952661,0
-7.034548,0.950036,0
-7.015749,0.946695,0
-6.978443,0.938643,0
-6.960065,0.933331,0
-6.923569,0.921501,0
-6.905564,0.914453,0
-6.887672,0.906875,0
-6.852106,0.8907,0
-6.834428,0.882126,0
-6.816749,0.873551,0
-6.799266,0.864061,0
-6.781477,0.854846,0
-6.763395,0.845893,0
-6.745032,0.837192,0
-6.726668,0.828491,0
-6.707778,0.820262,0
-6.688639,0.812256,0
-6.669264,0.804462,0
-6.649661,0.796872,0
-6.62984,0.789477,0
-6.60981,0.782268,0
-6.589781,0.775061,0
-6.56936,0.768203,0
-6.548755,0.761511,0
-6.52815,0.754818,0
-6.5072,0.748435,0
-6.486088,0.742196,0
-6.464822,0.736095,0
-6.443408,0.730129,0
-6.421851,0.724289,0
-6.400157,0.718572,0
-6.378333,0.712971,0
-6.356263,0.707591,0
-6.334079,0.702313,0
-6.311784,0.697135,0
-6.289489,0.691956,0
-6.266987,0.686963,0
-6.244388,0.682057,0
-6.199801,0.671003,0
-6.1778,0.664882,0
-6.156079,0.658192,0
-6.134358,0.651501,0
-6.113163,0.643742,0
-6.092214,0.635481,0
-6.071502,0.62674,0
-6.051233,0.617098,0
-6.031172,0.607033,0
-6.011311,0.596562,0
-5.991641,0.585704,0
-5.972153,0.574473,0
-5.952842,0.562886,0
-5.933698,0.550956,0
-5.914716,0.5387,0
-5.895734,0.526443,0
-5.876905,0.513872,0
-5.858367,0.500713,0
-5.839828,0.487553,0
-5.820776,0.475231,0
-5.801484,0.463304,0
-5.781956,0.451787,0
-5.74245,0.429591,0
-5.722478,0.418922,0
-5.702298,0.408697,0
-5.681917,0.398938,0
-5.661345,0.389655,0
-5.640594,0.380852,0
-5.619671,0.372526,0
-5.598588,0.364686,0
-5.577352,0.357322,0
-5.555974,0.350437,0
-5.534596,0.343551,0
-5.512965,0.337641,0
-5.491217,0.332199,0
-5.46947,0.326756,0
-5.447539,0.322333,0
-5.425608,0.317909,0
-5.403558,0.314556,0
-5.38147,0.311756,0
-5.359358,0.309512,0
-5.337232,0.307819,0
-5.315103,0.306676,0
-5.292976,0.30607,0
-5.270855,0.305985,0
-5.248742,0.306405,0
-5.226639,0.30731,0
-5.204546,0.308683,0
-5.182464,0.310506,0
-5.160393,0.312761,0
-5.138332,0.315431,0
-5.116282,0.318497,0
-5.09424,0.321945,0
-5.072208,0.325758,0
-5.028179,0.334753,0
-5.006173,0.339572,0
-4.984173,0.344695,0
-4.962101,0.349275,0
-4.939969,0.353315,0
-4.917781,0.356824,0
-4.895556,0.359786,0
-4.873307,0.362199,0
-4.851058,0.364611,0
-4.828821,0.365877,0
-4.806604,0.366574,0
-4.784423,0.366702,0
-4.762291,0.36626,0
-4.74022,0.365251,0
-4.724185,0.355835,0
-4.709435,0.344287,0
-4.694485,0.332569,0
-4.679263,0.320798,0
-4.663866,0.308863,0
-4.648224,0.296886,0
-4.632596,0.284897,0
-4.616858,0.272884,0
-4.59997,0.261496,0
-4.58267,0.250502,0
-4.564253,0.240071,0
-4.544469,0.23028,0
-4.523808,0.221818,0
-4.502803,0.213865,0
-4.481126,0.207492,0
-4.458927,0.202186,0
-4.436399,0.197816,0
-4.413791,0.193487,0
-4.39114,0.189046,0
-4.368416,0.184651,0
-4.34563,0.18026,0
-4.322788,0.175852,0
-4.29989,0.171446,0
-4.277005,0.166964,0
-4.253788,0.163181,0
-4.23041,0.160091,0
-4.206807,0.158294,0
-4.183145,0.156573,0
-4.159429,0.154967,0
-4.13566,0.153491,0
-4.111845,0.152168,0
-4.087987,0.151018,0
-4.064092,0.150061,0
-4.040168,0.149335,0
-4.016223,0.148858,0
-3.992263,0.148646,0
-3.968295,0.148713,0
-3.944326,0.149069,0
-3.920363,0.149728,0
-3.896416,0.150704,0
-3.872469,0.15168,0
-3.848627,0.15343,0
-3.824858,0.155595,0
-3.777471,0.16074,0
-3.75386,0.163723,0
-3.730437,0.167528,0
-3.707108,0.171729,0
-3.683874,0.176319,0
-3.660735,0.181284,0
-3.637686,0.186608,0
-3.614722,0.192277,0
-3.591841,0.198275,0
-3.569039,0.20459,0
-3.546311,0.211206,0
-3.523655,0.218111,0
-3.501064,0.225285,0
-3.478527,0.232708,0
-3.456038,0.240362,0
-3.433592,0.248231,0
-3.411145,0.2561,0
-3.388758,0.264336,0
-3.366395,0.272738,0
-3.344049,0.28129,0
-3.321712,0.289968,0
-3.299373,0.298749,0
-3.254672,0.316467,0
-3.2323,0.325377,0
-3.209841,0.334272,0
-3.187337,0.343145,0
-3.164771,0.351941,0
-3.142138,0.360636,0
-3.119433,0.369205,0
-3.073878,0.386059,0
-3.051025,0.394321,0
-3.028017,0.402203,0
-3.004936,0.409902,0
-2.958627,0.424884,0
-2.935331,0.431936,0
-2.90173,0.432943,0
-2.893676,0.424392,0
-2.885364,0.41581,0
-2.868534,0.398222,0
-2.859942,0.389302,0
-2.859942,0.389302,0
-2.851066,0.380083,0
-2.842043,0.370734,0
-2.832896,0.361242,0
-2.823637,0.351612,0
-2.814202,0.34195,0
-2.804737,0.332056,0
-2.795106,0.322084,0
-2.7854,0.311979,0
-2.775515,0.301828,0
-2.764832,0.291,0
-2.752743,0.279882,0
-2.740137,0.269711,0
-2.726106,0.258856,0
-2.710907,0.247523,0
-2.694955,0.23759,0
-2.677559,0.227375,0
-2.65889,0.218145,0
-2.640044,0.209122,0
-2.621124,0.200071,0
-2.602147,0.191079,0
-2.564199,0.172835,0
-2.545011,0.16406,0
-2.525968,0.154981,0
-2.506955,0.145905,0
-2.487943,0.136902,0
-2.467663,0.128301,0
-2.446828,0.120901,0
-2.425132,0.114173,0
-2.403363,0.107694,0
-2.379902,0.104816,0
-2.356077,0.101926,0
-2.331809,0.100615,0
-2.307594,0.100356,0
-2.283466,0.100449,0
-2.25944,0.100218,0
-2.235532,0.099989,0
-2.211747,0.099837,0
-2.188095,0.099758,0
-2.16459,0.09953,0
-2.117903,0.098855,0
-2.094723,0.098516,0
-2.07186,0.098171,0
-2.0488,0.098244,0
-2.025741,0.099375,0
-2.00223,0.101809,0
-1.978832,0.106278,0
-1.955588,0.111373,0
-1.932544,0.11792,0
-1.909645,0.124821,0
-1.886809,0.131819,0
-1.864008,0.138821,0
-1.841232,0.145806,0
-1.818485,0.152787,0
-1.795762,0.159753,0
-1.773065,0.166713,0
-1.750393,0.17367,0
-1.727745,0.180624,0
-1.70512,0.187574,0
-1.682518,0.194521,0
-1.660134,0.202782,0
-1.638142,0.212045,0
-1.616572,0.222069,0
-1.57316,0.241051,0
-1.551323,0.250031,0
-1.52924,0.258052,0
-1.507042,0.265623,0
-1.485109,0.272074,0
-1.46343,0.277449,0
-1.441993,0.281795,0
-1.42079,0.285154,0
-1.399811,0.287566,0
-1.379045,0.289073,0
-1.358485,0.289711,0
-1.338121,0.289517,0
-1.29777,0.287532,0
-1.277949,0.285043,0
-1.258293,0.281851,0
-1.238796,0.277987,0
-1.219451,0.273478,0
-1.200252,0.268351,0
-1.181193,0.262632,0
-1.162269,0.256345,0
-1.143472,0.249514,0
-1.124799,0.242162,0
-1.106243,0.234311,0
-1.087801,0.225981,0
-1.069467,0.217192,0
-1.051237,0.207964,0
-1.033107,0.198314,0
-1.015072,0.18826,0
-0.997128,0.17782,0
-0.979272,0.167009,0
-0.961499,0.155842,0
-0.943808,0.144335,0
-0.926193,0.132502,0
-0.908652,0.120356,0
-0.891182,0.10791,0
-0.87837,0.098783,0
-0.868975,0.09209,0
-0.862085,0.087182,0
-0.857033,0.083582,0
-0.849623,0.078302,0
-0.846906,0.076367,0
-0.845445,0.075326,0
-0.844373,0.074563,0
-0.843588,0.074003,0
-0.843011,0.073592,0
-0.842588,0.073292,0
-0.842279,0.073071,0
-0.842051,0.072909,0
-0.841885,0.07279,0
-0.841762,0.072703,0
-0.841673,0.072639,0
-0.841607,0.072592,0
-0.841559,0.072558,0
-0.841524,0.072532,0
-0.841498,0.072514,0
-0.841479,0.0725,0
-0.841465,0.07249,0
-0.841454,0.072482,0
-0.841447,0.072477,0
-0.841442,0.072473,0
-0.841438,0.07247,0
-0.841435,0.072468,0
-0.841432,0.072466,0
-0.84143,0.072465,0
-0.841429,0.072465,0
-0.841429,0.072464,0
-0.841429,0.072463,0
-0.841429,0.072462,0
-0.841429,0.072462,0
-0.841429,0.072462,0
-0.841429,0.072462,0
-0.841429,0.072461,0
-0.84143,0.072461,0
-0.84143,0.072461,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.072461,0
-0.84143,0.072461,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072461,0
-0.84143,0.07246,0
-0.84143,0.07246,0
-0.841431,0.07246,0
-0.84143,0.07246,0
-0.84143,0.072459,0
-0.841429,0.072459,0
-0.841429,0.07246,0
-0.841428,0.07246,0
-0.841428,0.072461,0
-0.841429,0.072461,0
-0.84143,0.072461,0
-0.841431,0.072461,0
-0.841431,0.072461,0
-0.841432,0.07246,0
